country_party_election,d2v_d1,d2v_d2,country,party,election
Denmark_13410_2005,6.911124,0.526314,Denmark,13410,2005
Denmark_13420_2005,1.7242299,0.92839557,Denmark,13420,2005
Denmark_13520_2005,1.0656133,1.0833714,Denmark,13520,2005
Denmark_13620_2005,7.276842,0.5075814,Denmark,13620,2005
Denmark_13720_2005,5.8721757,0.54542214,Denmark,13720,2005
Denmark_13001_2007,6.4136825,0.68847513,Denmark,13001,2007
Denmark_13229_2007,2.596579,0.733755,Denmark,13229,2007
Denmark_13320_2007,4.955135,0.8787129,Denmark,13320,2007
Denmark_13410_2007,7.0486546,0.6262421,Denmark,13410,2007
Denmark_13420_2007,2.3600194,0.8831453,Denmark,13420,2007
Denmark_13620_2007,6.6154394,0.5349325,Denmark,13620,2007
Denmark_13720_2007,6.057679,0.43244636,Denmark,13720,2007
Denmark_13001_2011,7.378704,0.5737121,Denmark,13001,2011
Denmark_13229_2011,0.1734856,0.9417354,Denmark,13229,2011
Denmark_13230_2011,7.8557515,0.5864022,Denmark,13230,2011
Denmark_13320_2011,7.3089027,0.64138156,Denmark,13320,2011
Denmark_13410_2011,2.984484,0.6629076,Denmark,13410,2011
Denmark_13420_2011,2.7741995,0.5495929,Denmark,13420,2011
Denmark_13620_2011,5.0863085,0.5985246,Denmark,13620,2011
Denmark_13720_2011,-3.8748343,1.7913355,Denmark,13720,2011
Denmark_13001_2015,5.1856623,0.5630979,Denmark,13001,2015
Denmark_13110_2015,7.7984405,0.5533194,Denmark,13110,2015
Denmark_13229_2015,2.1536918,0.93769884,Denmark,13229,2015
Denmark_13320_2015,1.2217599,1.1077181,Denmark,13320,2015
Denmark_13410_2015,7.2393723,0.5557404,Denmark,13410,2015
Denmark_13420_2015,2.3769937,0.845049,Denmark,13420,2015
Denmark_13720_2015,4.9713016,0.59618974,Denmark,13720,2015
Denmark_13001_2019,2.4344501,0.892044,Denmark,13001,2019
Denmark_13110_2019,-5.2414584,2.4463573,Denmark,13110,2019
Denmark_13229_2019,1.6404191,0.7335958,Denmark,13229,2019
Denmark_13230_2019,0.9092192,0.95167494,Denmark,13230,2019
Denmark_13320_2019,-8.921219,7.255246,Denmark,13320,2019
Denmark_13410_2019,-2.9977577,2.2673,Denmark,13410,2019
Denmark_13420_2019,2.5747983,0.80690676,Denmark,13420,2019
Denmark_13620_2019,-4.2228093,2.8720553,Denmark,13620,2019
Denmark_13720_2019,0.42371467,0.9594776,Denmark,13720,2019
Denmark_13730_2019,-3.850071,2.1492836,Denmark,13730,2019
Finland_14110_2007,4.8635826,1.1443723,Finland,14110,2007
Finland_14223_2007,6.178454,0.9704571,Finland,14223,2007
Finland_14320_2007,4.885345,1.0499531,Finland,14320,2007
Finland_14520_2007,4.9473104,0.7741497,Finland,14520,2007
Finland_14620_2007,2.6328025,0.9767994,Finland,14620,2007
Finland_14810_2007,7.1342826,0.7264028,Finland,14810,2007
Finland_14820_2007,-9.362198,5.383659,Finland,14820,2007
Finland_14901_2007,1.943404,0.62997663,Finland,14901,2007
Finland_14110_2011,1.635793,1.6377618,Finland,14110,2011
Finland_14320_2011,5.5796933,1.1582645,Finland,14320,2011
Finland_14520_2011,-3.0445242,3.207328,Finland,14520,2011
Finland_14620_2011,3.4701283,1.1467962,Finland,14620,2011
Finland_14810_2011,0.61094916,2.0773396,Finland,14810,2011
Finland_14820_2011,-24.111862,12.564522,Finland,14820,2011
Finland_14901_2011,2.7026556,0.4441503,Finland,14901,2011
Finland_14110_2015,4.817504,0.8509794,Finland,14110,2015
Finland_14223_2015,5.756803,1.1378796,Finland,14223,2015
Finland_14320_2015,6.3623905,0.7924239,Finland,14320,2015
Finland_14520_2015,1.5400804,1.4954457,Finland,14520,2015
Finland_14620_2015,7.522533,0.5963717,Finland,14620,2015
Finland_14810_2015,7.885705,0.5585702,Finland,14810,2015
Finland_14820_2015,-20.3817,10.956,Finland,14820,2015
Finland_14901_2015,-0.5846288,0.9721391,Finland,14901,2015
Finland_14110_2019,3.0804694,1.329956,Finland,14110,2019
Finland_14223_2019,2.4234002,0.9740808,Finland,14223,2019
Finland_14320_2019,-9.26921,5.938651,Finland,14320,2019
Finland_14440_2019,5.055512,0.8460557,Finland,14440,2019
Finland_14520_2019,0.5955866,1.8469621,Finland,14520,2019
Finland_14620_2019,3.2032504,1.6770059,Finland,14620,2019
Finland_14810_2019,2.211803,1.539431,Finland,14810,2019
Finland_14820_2019,-20.014227,11.025191,Finland,14820,2019
Finland_14901_2019,-1.7908745,0.9066649,Finland,14901,2019
Iceland_15111_2003,7.405659,0.45030612,Iceland,15111,2003
Iceland_15328_2003,6.37682,0.4860829,Iceland,15328,2003
Iceland_15620_2003,4.2392044,0.3345669,Iceland,15620,2003
Iceland_15328_2007,6.7879124,0.5008937,Iceland,15328,2007
Iceland_15420_2007,2.598204,0.2038108,Iceland,15420,2007
Iceland_15620_2007,3.6757612,0.26802042,Iceland,15620,2007
Iceland_15620_2009,6.5189257,0.4889381,Iceland,15620,2009
Iceland_15810_2009,7.626484,0.53125054,Iceland,15810,2009
Iceland_15111_2013,7.7973447,0.52402884,Iceland,15111,2013
Iceland_15328_2013,6.513268,0.45975947,Iceland,15328,2013
Iceland_15440_2013,7.363542,0.5302595,Iceland,15440,2013
Iceland_15620_2013,7.5569534,0.527863,Iceland,15620,2013
Iceland_15952_2013,7.6669054,0.5744588,Iceland,15952,2013
Iceland_15111_2016,6.6394596,0.47026965,Iceland,15111,2016
Iceland_15328_2016,-7.758615,-0.13754667,Iceland,15328,2016
Iceland_15440_2016,0.3146993,0.0020973906,Iceland,15440,2016
Iceland_15450_2016,6.14561,0.36211804,Iceland,15450,2016
Iceland_15620_2016,4.154904,0.31029394,Iceland,15620,2016
Iceland_15952_2016,7.300821,0.57735384,Iceland,15952,2016
Iceland_15111_2017,5.9376674,0.513734,Iceland,15111,2017
Iceland_15440_2017,4.572894,0.32925543,Iceland,15440,2017
Iceland_15450_2017,6.172918,0.43982488,Iceland,15450,2017
Iceland_15620_2017,3.5126781,0.13392797,Iceland,15620,2017
Iceland_15952_2017,7.3047924,0.45860016,Iceland,15952,2017
Iceland_15953_2017,5.6503506,0.3732842,Iceland,15953,2017
Iceland_15111_2021,7.8309517,0.5346743,Iceland,15111,2021
Iceland_15328_2021,6.711656,0.52086234,Iceland,15328,2021
Iceland_15450_2021,8.022704,0.53442866,Iceland,15450,2021
Iceland_15620_2021,4.0403404,0.3418628,Iceland,15620,2021
Iceland_15630_2021,1.8208011,0.27932572,Iceland,15630,2021
Iceland_15810_2021,7.587007,0.53006417,Iceland,15810,2021
Iceland_15952_2021,-1.5292635,-0.04762565,Iceland,15952,2021
Belgium_21111_2007,-5.227216,6.0584836,Belgium,21111,2007
Belgium_21112_2007,-1.5532211,-8.857239,Belgium,21112,2007
Belgium_21221_2007,6.2693243,-1.2180575,Belgium,21221,2007
Belgium_21321_2007,6.64075,-0.724472,Belgium,21321,2007
Belgium_21322_2007,-7.1888075,7.4982677,Belgium,21322,2007
Belgium_21330_2007,2.6859455,-3.8513274,Belgium,21330,2007
Belgium_21421_2007,-8.764939,-16.25893,Belgium,21421,2007
Belgium_21426_2007,-7.639139,7.782671,Belgium,21426,2007
Belgium_21430_2007,-2.2688568,-9.661849,Belgium,21430,2007
Belgium_21521_2007,-3.3959594,-10.064035,Belgium,21521,2007
Belgium_21522_2007,0.22184391,1.7096298,Belgium,21522,2007
Belgium_21916_2007,-1.1322564,-7.933558,Belgium,21916,2007
Belgium_21917_2007,-19.091434,-26.838842,Belgium,21917,2007
Belgium_21111_2010,-7.3152647,8.020671,Belgium,21111,2010
Belgium_21112_2010,-4.4852195,-11.781937,Belgium,21112,2010
Belgium_21321_2010,7.599114,0.005679855,Belgium,21321,2010
Belgium_21322_2010,0.15192248,2.6793542,Belgium,21322,2010
Belgium_21421_2010,-1.4402028,-9.051297,Belgium,21421,2010
Belgium_21426_2010,-14.364472,14.636374,Belgium,21426,2010
Belgium_21430_2010,7.085336,-0.54394794,Belgium,21430,2010
Belgium_21521_2010,2.1239266,-4.9921656,Belgium,21521,2010
Belgium_21522_2010,-5.8217597,6.640463,Belgium,21522,2010
Belgium_21916_2010,-6.380901,-14.014064,Belgium,21916,2010
Belgium_21917_2010,-8.235052,-16.068506,Belgium,21917,2010
Belgium_21112_2014,-19.392511,-27.02205,Belgium,21112,2014
Belgium_21230_2014,-9.543103,-17.623228,Belgium,21230,2014
Belgium_21321_2014,-16.490278,-24.238998,Belgium,21321,2014
Belgium_21322_2014,-15.648873,15.538947,Belgium,21322,2014
Belgium_21421_2014,-5.967332,-13.477922,Belgium,21421,2014
Belgium_21426_2014,-40.074432,29.947586,Belgium,21426,2014
Belgium_21521_2014,-14.2517395,-22.23608,Belgium,21521,2014
Belgium_21522_2014,-20.37813,19.125257,Belgium,21522,2014
Belgium_21710_2014,-8.680699,9.744318,Belgium,21710,2014
Belgium_21912_2014,-7.3002176,7.6643243,Belgium,21912,2014
Belgium_21916_2014,-16.1949,-23.771507,Belgium,21916,2014
Belgium_21917_2014,-7.598151,-15.418072,Belgium,21917,2014
Belgium_21111_2019,-6.352243,8.201913,Belgium,21111,2019
Belgium_21112_2019,-4.1838427,-12.161403,Belgium,21112,2019
Belgium_21230_2019,-7.9531064,-16.118458,Belgium,21230,2019
Belgium_21321_2019,-7.363701,-14.787844,Belgium,21321,2019
Belgium_21322_2019,-9.218297,9.789383,Belgium,21322,2019
Belgium_21421_2019,-7.2220287,-15.108484,Belgium,21421,2019
Belgium_21426_2019,-28.501444,24.28336,Belgium,21426,2019
Belgium_21521_2019,-12.2493105,-19.793215,Belgium,21521,2019
Belgium_21522_2019,3.7357063,1.7130376,Belgium,21522,2019
Belgium_21912_2019,-26.638107,23.191597,Belgium,21912,2019
Belgium_21916_2019,-14.61638,-22.548128,Belgium,21916,2019
Belgium_21917_2019,-24.395153,-31.629395,Belgium,21917,2019
Netherlands_22210_1946,7.9741006,0.33054492,Netherlands,22210,1946
Netherlands_22528_1981,6.318813,0.32363993,Netherlands,22528,1981
Netherlands_22210_1982,5.5874076,-0.8835901,Netherlands,22210,1982
Netherlands_22527_1982,1.1240716,-4.5658803,Netherlands,22527,1982
Netherlands_22528_1982,6.35064,0.2761107,Netherlands,22528,1982
Netherlands_22710_1982,-2.5967915,-6.9081893,Netherlands,22710,1982
Netherlands_22952_1982,5.187527,-0.5823501,Netherlands,22952,1982
Netherlands_22230_1986,0.34554315,-3.909309,Netherlands,22230,1986
Netherlands_22952_1986,2.5760279,-3.0122538,Netherlands,22952,1986
Netherlands_22527_1989,2.573014,-2.9239588,Netherlands,22527,1989
Netherlands_22528_1989,0.01996215,-4.440192,Netherlands,22528,1989
Netherlands_22711_1989,0.89750516,-2.5583005,Netherlands,22711,1989
Netherlands_22952_1989,1.7726872,-3.7738276,Netherlands,22952,1989
Netherlands_22220_1994,0.03557761,-5.1573887,Netherlands,22220,1994
Netherlands_22527_1994,-0.020566838,-5.375356,Netherlands,22527,1994
Netherlands_22528_1994,-3.8611772,-9.117294,Netherlands,22528,1994
Netherlands_22711_1994,-1.1815996,-5.290264,Netherlands,22711,1994
Netherlands_22952_1994,1.1591156,-3.5362709,Netherlands,22952,1994
Netherlands_22954_1994,1.4535509,-3.4806802,Netherlands,22954,1994
Netherlands_22955_1994,2.850727,-2.6210632,Netherlands,22955,1994
Netherlands_22527_1998,3.139727,-2.403371,Netherlands,22527,1998
Netherlands_22528_1998,0.4368462,-4.2815094,Netherlands,22528,1998
Netherlands_22952_1998,2.1180377,-3.4639497,Netherlands,22952,1998
Netherlands_22952_2002,-2.845733,-8.959716,Netherlands,22952,2002
Netherlands_22110_2006,0.82919174,-4.521523,Netherlands,22110,2006
Netherlands_22220_2006,-0.73006546,-6.0862164,Netherlands,22220,2006
Netherlands_22320_2006,-3.3019085,-9.002732,Netherlands,22320,2006
Netherlands_22330_2006,1.7128828,-3.1934805,Netherlands,22330,2006
Netherlands_22420_2006,3.058808,-3.0768683,Netherlands,22420,2006
Netherlands_22521_2006,-6.8881564,-12.83089,Netherlands,22521,2006
Netherlands_22526_2006,-4.8292146,-10.88781,Netherlands,22526,2006
Netherlands_22722_2006,2.1921332,-2.7677894,Netherlands,22722,2006
Netherlands_22951_2006,4.052653,-1.2246733,Netherlands,22951,2006
Netherlands_22952_2006,-4.107761,-9.145709,Netherlands,22952,2006
Netherlands_22110_2010,0.9100001,-4.17383,Netherlands,22110,2010
Netherlands_22220_2010,4.8571424,-0.8984651,Netherlands,22220,2010
Netherlands_22320_2010,-1.0374707,-5.9661145,Netherlands,22320,2010
Netherlands_22330_2010,0.9556831,-4.2138314,Netherlands,22330,2010
Netherlands_22420_2010,-2.7644145,-7.978454,Netherlands,22420,2010
Netherlands_22521_2010,-4.1551027,-10.106492,Netherlands,22521,2010
Netherlands_22526_2010,-8.265623,-14.600841,Netherlands,22526,2010
Netherlands_22722_2010,-3.2755027,-8.959502,Netherlands,22722,2010
Netherlands_22951_2010,5.182262,-0.7415048,Netherlands,22951,2010
Netherlands_22952_2010,-1.1072594,-5.319986,Netherlands,22952,2010
Netherlands_22110_2012,1.2076333,-3.5627944,Netherlands,22110,2012
Netherlands_22220_2012,4.108507,-1.2670158,Netherlands,22220,2012
Netherlands_22320_2012,-3.7618458,-8.790739,Netherlands,22320,2012
Netherlands_22330_2012,1.2436616,-2.5572937,Netherlands,22330,2012
Netherlands_22420_2012,-0.17158207,-5.7431283,Netherlands,22420,2012
Netherlands_22521_2012,0.103832886,-5.3245697,Netherlands,22521,2012
Netherlands_22526_2012,-4.468392,-10.458637,Netherlands,22526,2012
Netherlands_22722_2012,-4.000779,-9.104909,Netherlands,22722,2012
Netherlands_22951_2012,4.4734583,-0.80750155,Netherlands,22951,2012
Netherlands_22952_2012,-1.8884435,-7.569255,Netherlands,22952,2012
Netherlands_22953_2012,7.342471,0.14045285,Netherlands,22953,2012
Netherlands_22110_2017,-0.95799184,-6.1917706,Netherlands,22110,2017
Netherlands_22220_2017,0.6208598,-3.848548,Netherlands,22220,2017
Netherlands_22320_2017,-12.314136,-18.669912,Netherlands,22320,2017
Netherlands_22321_2017,-4.971571,-9.748681,Netherlands,22321,2017
Netherlands_22330_2017,-5.4375134,-11.617159,Netherlands,22330,2017
Netherlands_22420_2017,-9.740516,-15.845914,Netherlands,22420,2017
Netherlands_22521_2017,-2.6921988,-8.596321,Netherlands,22521,2017
Netherlands_22526_2017,-5.9671483,-11.952899,Netherlands,22526,2017
Netherlands_22722_2017,5.600192,-0.65550965,Netherlands,22722,2017
Netherlands_22730_2017,-0.038748704,-4.2324038,Netherlands,22730,2017
Netherlands_22951_2017,4.697126,-1.2332888,Netherlands,22951,2017
Netherlands_22952_2017,-4.815495,-10.542326,Netherlands,22952,2017
Netherlands_22953_2017,3.0342922,-1.8936157,Netherlands,22953,2017
Netherlands_22110_2021,1.1077679,-3.3587813,Netherlands,22110,2021
Netherlands_22220_2021,5.2422066,-0.8819529,Netherlands,22220,2021
Netherlands_22235_2021,3.911774,-1.9463739,Netherlands,22235,2021
Netherlands_22240_2021,-1.3858501,-6.4942575,Netherlands,22240,2021
Netherlands_22320_2021,-3.1551816,-9.150344,Netherlands,22320,2021
Netherlands_22321_2021,-3.4584246,-9.142566,Netherlands,22321,2021
Netherlands_22330_2021,-5.0149093,-11.384789,Netherlands,22330,2021
Netherlands_22420_2021,-11.346359,-17.131697,Netherlands,22420,2021
Netherlands_22521_2021,-6.7727504,-12.716518,Netherlands,22521,2021
Netherlands_22526_2021,-6.1948867,-12.229367,Netherlands,22526,2021
Netherlands_22722_2021,-6.8250527,-12.617342,Netherlands,22722,2021
Netherlands_22730_2021,-3.5539281,-8.927912,Netherlands,22730,2021
Netherlands_22731_2021,-7.81059,-13.621263,Netherlands,22731,2021
Netherlands_22820_2021,1.8249573,-3.4036307,Netherlands,22820,2021
Netherlands_22951_2021,1.763222,-3.0541992,Netherlands,22951,2021
Netherlands_22952_2021,-1.1595213,-5.374445,Netherlands,22952,2021
Netherlands_22953_2021,5.7207627,-0.476416,Netherlands,22953,2021
France_31021_2012,3.6792822,1.9000437,France,31021,2012
France_31110_2012,6.0773168,0.8027841,France,31110,2012
France_31230_2012,7.5687723,0.74202365,France,31230,2012
France_31320_2012,5.903942,0.8427885,France,31320,2012
France_31421_2012,0.8913319,2.7393565,France,31421,2012
France_31624_2012,4.6058116,1.1095893,France,31624,2012
France_31626_2012,-3.288242,5.8978653,France,31626,2012
France_31631_2012,7.970287,0.61257404,France,31631,2012
France_31720_2012,-3.284749,4.676457,France,31720,2012
France_31110_2017,3.395274,1.7992493,France,31110,2017
France_31220_2017,8.038388,0.61554205,France,31220,2017
France_31230_2017,2.9618886,1.5559257,France,31230,2017
France_31240_2017,-4.8248754,6.2026258,France,31240,2017
France_31425_2017,-0.5652032,3.7065988,France,31425,2017
France_31430_2017,4.765678,0.48916018,France,31430,2017
France_31624_2017,-2.0724018,4.251107,France,31624,2017
France_31626_2017,4.7667203,0.4499767,France,31626,2017
France_31720_2017,-2.1349661,4.585957,France,31720,2017
Italy_32902_2001,6.995986,0.5677129,Italy,32902,2001
Italy_32720_2008,1.7772803,0.25074056,Italy,32720,2008
Italy_32530_2013,1.4641039,0.2230052,Italy,32530,2013
Italy_32630_2013,2.2059672,0.2572822,Italy,32630,2013
Italy_32904_2013,-6.549139,-1.1823245,Italy,32904,2013
Italy_32022_2018,3.1706798,0.48253658,Italy,32022,2018
Italy_32031_2018,2.4775167,0.24809447,Italy,32031,2018
Italy_32051_2018,4.9130473,0.25872073,Italy,32051,2018
Italy_32055_2018,4.4995027,0.39363176,Italy,32055,2018
Italy_32440_2018,-0.728389,0.28418294,Italy,32440,2018
Italy_32451_2018,0.29145,0.40687016,Italy,32451,2018
Italy_32610_2018,6.779975,0.48982298,Italy,32610,2018
Italy_32630_2018,1.6257464,0.3025669,Italy,32630,2018
Italy_32720_2018,-10.677823,1.3383895,Italy,32720,2018
Italy_32956_2018,-3.0132613,-0.035977095,Italy,32956,2018
Spain_33610_1996,-2.0619354,1.6239938,Spain,33610,1996
Spain_33907_1996,3.6297352,0.66234094,Spain,33907,1996
Spain_33220_2000,-4.3429065,1.4622834,Spain,33220,2000
Spain_33320_2000,2.9099257,0.81031835,Spain,33320,2000
Spain_33610_2000,5.382578,0.6759116,Spain,33610,2000
Spain_33611_2000,-6.1251593,3.0819516,Spain,33611,2000
Spain_33902_2000,-12.992333,9.899619,Spain,33902,2000
Spain_33907_2000,-3.5878239,1.7073419,Spain,33907,2000
Spain_33908_2000,-10.779518,4.8175316,Spain,33908,2000
Spain_33906_2004,-4.209621,2.2923617,Spain,33906,2004
Spain_33907_2004,7.681608,0.5591045,Spain,33907,2004
Spain_33908_2004,-10.766581,4.312913,Spain,33908,2004
Spain_33909_2004,5.232131,0.5381653,Spain,33909,2004
Spain_33220_2008,6.0228567,0.52312386,Spain,33220,2008
Spain_33320_2008,-2.8695805,1.7433687,Spain,33320,2008
Spain_33610_2008,-3.2300136,2.0185385,Spain,33610,2008
Spain_33611_2008,-0.10071778,0.97523385,Spain,33611,2008
Spain_33902_2008,-2.4771075,0.9930419,Spain,33902,2008
Spain_33903_2008,-0.48100913,0.6677047,Spain,33903,2008
Spain_33905_2008,-9.469036,5.0854588,Spain,33905,2008
Spain_33907_2008,-1.0037118,0.75318915,Spain,33907,2008
Spain_33908_2008,-7.6884513,2.7559142,Spain,33908,2008
Spain_33909_2008,3.5659072,0.63462234,Spain,33909,2008
Spain_33091_2011,0.20091759,0.6514779,Spain,33091,2011
Spain_33092_2011,7.848842,0.5606836,Spain,33092,2011
Spain_33093_2011,4.4213495,0.70427454,Spain,33093,2011
Spain_33220_2011,2.3718503,0.6948233,Spain,33220,2011
Spain_33320_2011,-2.66795,1.3836328,Spain,33320,2011
Spain_33440_2011,7.275881,0.56506175,Spain,33440,2011
Spain_33610_2011,-1.3267329,1.3803797,Spain,33610,2011
Spain_33611_2011,-8.535013,2.8603137,Spain,33611,2011
Spain_33612_2011,-0.9415974,1.08155,Spain,33612,2011
Spain_33905_2011,-14.605351,8.82322,Spain,33905,2011
Spain_33908_2011,-0.33367345,0.87846255,Spain,33908,2011
Spain_33020_2015,-0.232394,1.0651577,Spain,33020,2015
Spain_33096_2015,2.823271,0.19684717,Spain,33096,2015
Spain_33097_2015,7.5488524,0.49833718,Spain,33097,2015
Spain_33098_2015,3.0943272,0.2405503,Spain,33098,2015
Spain_33099_2015,4.505988,0.4249677,Spain,33099,2015
Spain_33210_2015,4.8573256,0.49616373,Spain,33210,2015
Spain_33320_2015,-2.1399684,0.14751022,Spain,33320,2015
Spain_33420_2015,-8.208259,3.849111,Spain,33420,2015
Spain_33610_2015,2.5552075,0.20681638,Spain,33610,2015
Spain_33905_2015,3.108379,0.23201777,Spain,33905,2015
Spain_33096_2016,2.7235034,0.15452076,Spain,33096,2016
Spain_33097_2016,7.573441,0.4882165,Spain,33097,2016
Spain_33098_2016,3.0123205,0.26710892,Spain,33098,2016
Spain_33210_2016,4.818767,0.41323516,Spain,33210,2016
Spain_33320_2016,-2.397019,0.21901649,Spain,33320,2016
Spain_33420_2016,4.5985966,0.5179392,Spain,33420,2016
Spain_33610_2016,2.5882728,0.167253,Spain,33610,2016
Spain_33905_2016,2.1835248,0.5329411,Spain,33905,2016
Spain_33911_2016,4.8962,0.4470749,Spain,33911,2016
Spain_33210_2019,-1.8594543,0.635157,Spain,33210,2019
Spain_33220_2019,-0.23507641,0.4613886,Spain,33220,2019
Spain_33320_2019,-8.131829,2.8879797,Spain,33320,2019
Spain_33420_2019,1.548231,0.5889706,Spain,33420,2019
Spain_33610_2019,-5.508317,2.026481,Spain,33610,2019
Spain_33710_2019,-1.0250002,0.6942683,Spain,33710,2019
Spain_33902_2019,5.5315633,0.4421367,Spain,33902,2019
Spain_33905_2019,-9.136275,1.6230265,Spain,33905,2019
Spain_33907_2019,7.585881,0.5806546,Spain,33907,2019
Spain_33912_2019,2.1779811,0.2761976,Spain,33912,2019
Spain_33913_2019,7.5963907,0.6057415,Spain,33913,2019
Spain_33914_2019,-3.493447,1.1659404,Spain,33914,2019
Spain_33230_2019,1.7245969,0.5618413,Spain,33230,2019
Spain_33915_2019,6.891052,0.45976505,Spain,33915,2019
